,id,created_at,username,location,following,followers,retweet_count,search_term,text
6603,1.50E+18,18/03/2022 5:30,ICSF1,Chennai and The Netherlands,4373,2909,1,marine ecosystems,"High Seas Treaty Must Reflect Critical Role of Fish in Marine Ecosystems

https://t.co/uEjF69QNnm"
6604,1.50E+18,18/03/2022 1:40,CPAWSbc,British Columbia,3437,6975,1,marine ecosystems,Alexandra Barron @cpaws says Marine Protected Areas are a critical tool in conserving ocean biodiversity and supporting Indigenous communities. Atleast 30% of Ocean ecosystems must be protected to halt and reverse nature loss by 2030 with full recovery by 2050 #FACTB
6605,1.50E+18,18/03/2022 1:21,GreenEdToday,Global Citizen,2999,2263,0,marine ecosystems,"Healthy oceans thriving with life keep carbon safely stored out of the atmosphere and by protecting at least 30% of the oceans with a network of ocean sanctuaries, marine ecosystems can build resilience to better withstand rapid #climatechange https://t.co/R9mWGEQaiL https://t.co/H2n4TgoDNA"
6606,1.50E+18,18/03/2022 1:13,EducationHQ_AU,"Melbourne, Victoria",2466,13467,1,marine ecosystems,"A group of Year 10 students took to the seas in a week-long expedition with Science Under Sail Australia, mapping marine ecosystems within Queensland’s Capricorn Bunkers.
https://t.co/ds9MeH2jNt"
6607,1.50E+18,18/03/2022 1:06,InnovaSociale,"Milano, Lombardia",525,426,0,marine ecosystems,"As oceans warm, marine cold spells are disappearing: Marine cold spells are cold versions of heat waves: periods of exceptionally cold water, able to hurt or help the ecosystems they hit. Today, the oceans experience just 25% of the number of cold spell… https://t.co/8sKAAvJnpa"
6608,1.50E+18,17/03/2022 23:51,EurasiaReview,Everywhere,7341,7297,0,marine ecosystems,"As Oceans Warm, Marine Cold Spells Are Disappearing
https://t.co/Gb3wkm6cop
Marine cold spells are cold versions of heat waves: periods of exceptionally cold water, able to hurt or help the ecosystems they hit. As the atmosphere and oceans warm, marine cold spells are becomin... https://t.co/VkIxwLcw9z"
6609,1.50E+18,17/03/2022 22:42,educatewithmeg_,,56,12,0,marine ecosystems,"Plastic is the biggest cause of ocean pollution and ecosystems dying, making schools plastic-free is the right step towards change!♻️Is your school doing this?🌊#UonTeach #educ4750 #SDG14

Plastic in our oceans is killing marine mammals https://t.co/hcynkp1SUn via @WWF_Australia"
6610,1.50E+18,17/03/2022 21:52,AwareOceans,Hamburg,396,46,4,marine ecosystems,"Maui has a new plastic ban — but is it enough to protect marine ecosystems? 
https://t.co/YJ34rD19hm"
6611,1.50E+18,17/03/2022 21:51,BagalueSunab,Jamaica- Trinidad &Tobago,4441,3547,0,marine ecosystems,A report by WWF underscores just how important this treaty really is — especially for marine species and ecosystems. https://t.co/DM5z3dcK4v
6612,1.50E+18,17/03/2022 21:05,ota_tracey,Kenya,1089,746,0,marine ecosystems,"Like canaries in a cage, carried into the dark by miners of old as a warning of toxic gases, coral reef ecosystems are a dynamic indicator of the rapid changes happening at the frontline of marine conservation.  
https://t.co/MKjD0TGq2K"
6613,1.50E+18,17/03/2022 20:09,ronmartino4,"Newburyport, MA",1980,1054,1,marine ecosystems,"Examples of #ecosystems are: #agroecosystem -farmed land,  aquatic, coral reef, desert, forest, human ecosystem , littoral zone, marine ecosystem, prairie, rainforest, savanna, steppe, taiga, tundra, #urban ecosystem and others.#complexity =  #resiliency"
6614,1.50E+18,17/03/2022 20:06,c_degrees,"Bellingham, WA",141,112,1,marine ecosystems,"Climate change exposes marine ecosystems to extreme conditions with increasing frequency. 

#2DegreesC #ClimateChangeIsReal #ClimateStrike #ClimateEmergency #FridaysForFuture #GoGreen #ClimateJustice #SaveTheEarth #Ocean #EarthDay #CitizenScience #ProtectOurOceans https://t.co/wVP8F0dtTg"
6615,1.50E+18,17/03/2022 19:59,rashakmahmoud,,648,232,0,marine ecosystems,"""Marine cold spells are cold versions of heat waves: periods of exceptionally cold water, able to hurt or help the ecosystems they hit. As the atmosphere &amp; oceans warm, marine cold spells are becoming less intense &amp; less frequent overall"".
 #Marine
https://t.co/y72rX0epD8"
6616,1.50E+18,17/03/2022 19:19,GNewshub,Planet Earth,640,1104,1,marine ecosystems,"▶️⚠️As oceans warm, marine cold spells are disappearing,Marine cold spells are cold versions of heat waves: periods of exceptionally cold water, able to hurt or help the ecosystems they hit.

 https://t.co/xL22g9VaAZ"
6617,1.50E+18,17/03/2022 19:11,perryinstitute,,332,533,1,marine ecosystems,"Our community conservation team had the pleasure of teaching a ""fin-tastic"" group of 12th Graders from The Bahamas' only marine magnet school, CV Bethel. 

The students had an amazing time snorkeling &amp; learning about coastal ecosystems and mangroves! https://t.co/JW33dwJOvT"
6618,1.50E+18,17/03/2022 18:56,MaxCastorani,"Charlottesville, VA",532,1469,0,marine ecosystems,"We are excited to host Prof. Scott Burgess for a seminar on #ecology and #evolution of dispersal in marine ecosystems! Today at 3:30 PM in 108 Clark Hall at @UVA.

@LabOfBurgess @FSUMarineLab @uvabio @uvaevsc https://t.co/co1EBoQ8v1"
6619,1.50E+18,17/03/2022 18:46,wildtypefoods,"San Francisco, CA",824,4888,0,marine ecosystems,"All this is to say, we think cultivated seafood will be an important tool to take pressure off our precious marine ecosystems. 3/"
6620,1.50E+18,17/03/2022 17:23,Donewithurbull1,"Huntington Beach, CA",1068,721,1,marine ecosystems,"@VReson17 @euronewsgreen @WendyMichele48 Tell me you know nothing (not even the Nat Geo or, Readers Digest ""basics"") about fragile marine ecosystems, without saying you know nothing about fragile marine ecosystems."
6621,1.50E+18,17/03/2022 17:17,Donewithurbull1,"Huntington Beach, CA",1068,721,0,marine ecosystems,"@BeschlossDC Here's hoping... #violentlyAmerican ""traditions"" like polluting delicate marine ecosystems for  #StPatricksDay end soon. Is green beer not enough for your faux Irish holiday?
PS. Nontoxic doesn't mean harmless if dumped in a river. How stupid are Chicagoans?"
6622,1.50E+18,17/03/2022 17:09,Donewithurbull1,"Huntington Beach, CA",1068,721,1,marine ecosystems,"Another violently #American (*NOT* #Irish) ""tradition"" I hope will end every #StPatricksDay Nontoxic doesn't mean harmless to #marinelife @chicago why must you sacrifice delicate #marine #ecosystems for a nothing tradition? Give out #greenbeer or cupcakes not #pollution #Chicago https://t.co/LG0ky5bcxZ"
6623,1.50E+18,17/03/2022 16:51,Dr_Sian_Rees,"Plymouth, UK",700,1266,10,marine ecosystems,"Join us for a #SWME Webinar Apr 7, 2022 12:00 PM London 
Topic: Marine Protected Areas - South West Marine Ecosystems 2022
 @SWMEcosystems @ExeterMarine @PlymUni  @thembauk @PML @PlymouthMarine 
Register in advance for this webinar:
https://t.co/lmvBdXGcIi https://t.co/BscTnNFmiM"
6624,1.50E+18,17/03/2022 16:44,CESAM_Univ,"Aveiro, Portugal",374,1328,3,marine ecosystems,"What do CESAM researchers do?🤔
@StuijTamara , Phd student, studies bacterial communities in marine ecosystems. 
#cesam_univ #phdlife #womeninscience #marineecosystems #coral #coraltriangle 
@4D_REEF https://t.co/EgRZUDwZI8"
6625,1.50E+18,17/03/2022 16:00,mit_esi,"MIT, Cambridge",489,2923,0,marine ecosystems,"Dr. Carolina Bastidas, an @MITSeaGrant marine biologist, discusses how hurricanes can radically affect marine ecosystems by changing seafloor habitats as well as levels of oxygen, salinity, and pollution in the water. https://t.co/7VBWbFpQaF"
6626,1.50E+18,17/03/2022 15:07,OceanFlotilla,London,1352,3581,0,marine ecosystems,"Dramatic environmental shifts are occurring throughout the #Arctic from #ClimateChange. This review summarizes how climate change is influencing mercury transport and biogeochemical cycling in Arctic terrestrial, freshwater and marine ecosystems. Read more https://t.co/dV5QMeE4O6"
6627,1.50E+18,17/03/2022 15:01,ClimateMIT,"Cambridge, MA",1245,4289,0,marine ecosystems,"Hurricanes can cause serious damage to land ecosystems and human inhabited areas, but how do they affect life below sea? Find out in the most recent piece of the Ask MIT Climate series with Dr. Carolina Bastidas, a marine biologist at @MITSeaGrant. https://t.co/5vs0tOoAdx"
6628,1.50E+18,17/03/2022 14:36,HenBinder,"London, England",1437,397,0,marine ecosystems,"Maybe I'm too radical, and don't know enough about ocean ecology, but do we really need yet another frontier to destroy? Surely anything less than a complete moratorium on additional high seas extraction from today will be a failure. 
https://t.co/BYp77vfV3b"
6629,1.50E+18,17/03/2022 13:55,knowledge4All1,Arab States region and beyond,211,16210,1,marine ecosystems,"#Awareness is key &amp; so are #individual #behaviours #lifestyles. But the #role of #governments #collaboration #partnerships is the most important to ensure #sustainability #contextualisation of all #efforts to #protect #lifebelowwater #marine #ecosystems 
#KnowledgeSummit"
6630,1.50E+18,17/03/2022 13:41,WildlifeEconomy,Stellenbosch University,62,844,1,marine ecosystems,"SDG Target 17.14 is to ""enhance policy coherence for sustainable development."" It's good to see the potential for policy coherence among biodiversity-related conventions regarding the sustainable use of marine and terrestrial ecosystems. #WildlifeEconomy #UNBiodiversity https://t.co/Fey7E5lcan"
6631,1.50E+18,17/03/2022 13:15,VerbierArtNow,Switzerland,367,446,0,marine ecosystems,"In this article by Summit media partner @LampoonMagazine, Lucy and Ali Tabrizi, directors of the documentary film Seaspiracy, discuss the relationship between practices that damage marine #ecosystems and local traditions.
https://t.co/i4qDYQqUof"
6632,1.50E+18,17/03/2022 13:02,BESNet_UNDP,"Nairobi, Kenya",850,2816,2,marine ecosystems,"In a landmark decision at #UNEA5, world leaders committed to developing a legally binding agreement to #BeatPlasticPollution. ❌
A report by @WWF underscores just how important this treaty really is — especially for marine species 🐟🐢🐋 and ecosystems. 🌊 https://t.co/83BVI3V6EX https://t.co/IrJ7VxYj7p"
6633,1.50E+18,17/03/2022 11:18,bodc,"Liverpool and Southampton, England",701,5666,0,marine ecosystems,"BODC's Dani &amp; Charlotte are attending the Ocean BioGeosciences away day in Southampton.

Yesterday covered marine ecosystem processes and marine biogeochemistry. Today features presentations on seafloor ecosystems and marine geosystems. https://t.co/dAaMf2xJnb"
6634,1.50E+18,17/03/2022 10:46,ScholarUWindsor,"Windsor, Ontario",265,512,0,marine ecosystems,Human impacts on connectivity in marine and freshwater ecosystems assessed using graph theory: A review https://t.co/Whub1mMtg9
6635,1.50E+18,17/03/2022 10:14,NeobiotaJournal,,76,1325,7,marine ecosystems,"Most of the available literature on invasive #alienspecies in Spain focuses on terrestrial #ecosystems and inland waters, whereas marine and urban ecosystems are under-represented, this review study found: https://t.co/6mzf1S8C8O

#biologicalinvasions #invasivespecies #ecology https://t.co/S7T9vu6zO8"
6636,1.50E+18,17/03/2022 9:53,Valerie4London,"London, UK",2635,2024,51,marine ecosystems,"I feel the consequences of losing #TheGreatBarrierReef are poorly understood in press articles, f.e., it supports a massive amount of marine life, ecosystems, acts as a carbon sink, protects coast lines &amp; humans depend on it for livelihoods. #sixthmassbleaching @ProfTerryHughes"
6637,1.50E+18,17/03/2022 8:02,oceansalut,Roses & Girona,239,548,9,marine ecosystems,"Our paper on the effects of offshore wind farms on marine biodiversity is gaining international attraction. @icm @ceabcsic @GRCGM @campuspatrimoni 
Minimizing offshore wind’s impact on nature is tricky, but not impossible https://t.co/dUMsSBDdYs"
6638,1.50E+18,17/03/2022 1:16,BizMarketplace,                     Florida Gulf Coast,1288,2201,0,marine ecosystems,"Get Paid for Writing for Hakai Magazine
Explores science and society in coastal ecosystems.
Pitches can come from a variety of perspectives but they must pertain to marine coastal environments.
Payment reports indicate that they pay up to $0.60 per word.
https://t.co/hR1bNa7Ixu"
6639,1.50E+18,16/03/2022 23:37,OwenMClarkin,"Dublin City, Ireland",261,132,2,marine ecosystems,"@DL_Greens People are well aware of the climate crisis, not so aware of the biodiversity crisis. That doesn't make it less important though does it @DL_Greens ? Our marine ecosystems sequester 50% of atmospheric carbon annually yet we wouldn't fell a rainforest to erect a wind farm."
6640,1.50E+18,16/03/2022 23:26,CoastalConcern,Ireland,225,117,0,marine ecosystems,"@JohnMcD007 @profcusack @rte @ESBNetworks Need to reduce reliance on fossil fuels AND need to protect ecosystems &amp; habitats. So all applications for development consent, semi-state or private, must be subject to rigorous env assessment. To date, offshore, no such rigor has been evident. @Dept_ECC @DeptHousingIRL #marine"
6641,1.50E+18,16/03/2022 22:27,ciais_philippe,"Ile-de-France, France",1110,3117,0,marine ecosystems,"Terrestrial and marine #ecosystems have a powerful influence on climate by regulating atmospheric #CO2. These ecosystems are viewed as disconnected from each other, which ignores the transfer of carbon from land to the open ocean through a complex network of water bodies"
6642,1.50E+18,16/03/2022 22:20,BleischwitzR,"Bremen, Germany",164,569,0,marine ecosystems,@climatemorgan Congrats! We @LeibnizZMT congratulate and support climate action with tropical marine ecosystems and coastal regions
6643,1.50E+18,16/03/2022 21:00,ourdailyplanet,"Washington, DC",1554,14545,0,marine ecosystems,"On a high note, a new study shows that reef-building corals are adapting to climate change, fragile marine ecosystems and mass bleaching events.
https://t.co/Zn79Gcubt5"
6644,1.50E+18,16/03/2022 20:30,pewenvironment,Washington DC,2301,64714,12,marine ecosystems,"Fish in the ocean's ""twilight zone"" could take in 2 to 6 billion metric tons of carbon *every year*

Scientists are working to better understand the relationship between this marine ecosystem and climate change.

https://t.co/iW7gjOGUYw https://t.co/O1ufeUKo6s"
6645,1.50E+18,16/03/2022 20:27,MikeHE123,Montreal,1356,136,0,marine ecosystems,@WBrettWilson @BlocQuebecois @NDP @liberal_party Record profit by oil companies.  Devastation of environments without paying for cleanups.  Polluting the planet without paying for the medical care that are required because of them.  Breakup of full marine ecosystems.  Who wants to be lectured by you fuckup...
